signal,benchmark_type,sample_name,specification,coefficient,is_focus_regressor,n_obs,r_squared,coefficient_value,t_stat,p_value
REV6,augmented_signal_history,full,mar_signal_only,maxret,False,1430339,0.0013033652601835977,-0.07588226412396783,-6.942818220783618,3.843538705077079e-12
REV6,augmented_signal_history,full,mar_signal_only,mom1m,False,1430339,0.0013033652601835977,0.001839188714465808,0.8951797235531195,0.3706910219656623
REV6,augmented_signal_history,full,mar_signal_only,mve,False,1430339,0.0013033652601835977,-0.001672290888055055,-10.972806583750748,5.164401945138746e-28
REV6,augmented_signal_history,full,mar_signal_only,retvol,False,1430339,0.0013033652601835977,0.22974436878564033,5.8914992499261984,3.827073976789858e-09
REV6,augmented_signal_history,full,mar_signal_only,std_dolvol,False,1430339,0.0013033652601835977,-0.0019888811036491154,-2.7643411898786514,0.005703786428924663
REV6,augmented_signal_history,full,mar_signal_only,std_turn,False,1430339,0.0013033652601835977,3.6168962238553794e-05,1.104259806216915,0.2694804530339996
REV6,augmented_signal_history,full,mar_signal_only,turn,False,1430339,0.0013033652601835977,-0.0009007114033505327,-4.485628843257973,7.269919877951066e-06
REV6,augmented_signal_history,full,mar_signal_only,x_mar_filled,True,1430339,0.0013033652601835977,6.291113496697162e-06,0.018117629280590176,0.9855450141275426
REV6,augmented_signal_history,full,missing_plus_mar_signal,REV6_phase2_ever_observed_before,False,1430339,0.0013034585788644915,-0.003095273006097867,-3.665953995197561,0.0002464182254426704
REV6,augmented_signal_history,full,missing_plus_mar_signal,REV6_phase2_lag1_observed,False,1430339,0.0013034585788644915,0.0003477714803201509,0.3045466066193165,0.7607114909231443
REV6,augmented_signal_history,full,missing_plus_mar_signal,REV6_phase2_lag1_value,False,1430339,0.0013034585788644915,-1.0240544804096744e-05,-0.029815149725842736,0.9762144764043135
REV6,augmented_signal_history,full,missing_plus_mar_signal,REV6_phase2_prev_observed_flag,False,1430339,0.0013034585788644915,0.0003477724428758743,0.30454745100172026,0.760710847733461
REV6,augmented_signal_history,full,missing_plus_mar_signal,REV6_phase2_prior_missing_count,False,1430339,0.0013034585788644915,-4.1015463858317194e-05,-10.055598069269326,8.679281508150428e-24
REV6,augmented_signal_history,full,missing_plus_mar_signal,age,False,1430339,0.0013034585788644915,0.0001806714772942793,10.930694378116018,8.221686253246077e-28
REV6,augmented_signal_history,full,missing_plus_mar_signal,baspread,False,1430339,0.0013034585788644915,0.07520365827550525,3.5983399620136556,0.0003202548228271702
REV6,augmented_signal_history,full,missing_plus_mar_signal,beta,False,1430339,0.0013034585788644915,-0.001984612145367189,-5.4889486289859635,4.043331853918407e-08
REV6,augmented_signal_history,full,missing_plus_mar_signal,bm,False,1430339,0.0013034585788644915,0.0030472195301375145,7.1279483892755415,1.0187595923998657e-12
REV6,augmented_signal_history,full,missing_plus_mar_signal,const,False,1430339,0.0013034585788644915,0.033576333357082946,9.910791799624034,3.736729031983508e-23
REV6,augmented_signal_history,full,missing_plus_mar_signal,idiovol,False,1430339,0.0013034585788644915,-0.03252728434454802,-3.4797188949107594,0.0005019401405972782
REV6,augmented_signal_history,full,missing_plus_mar_signal,ill,False,1430339,0.0013034585788644915,155.98761441363442,6.279392928636141,3.398975786576942e-10
REV6,augmented_signal_history,full,missing_plus_mar_signal,maxret,False,1430339,0.0013034585788644915,-0.07587388821338996,-6.94314865724873,3.834555294708943e-12
REV6,augmented_signal_history,full,missing_plus_mar_signal,missing_indicator,True,1430339,0.0013034585788644915,-0.0005760768274976388,-0.2534742237871077,0.7999017773529629
REV6,augmented_signal_history,full,missing_plus_mar_signal,mom1m,False,1430339,0.0013034585788644915,0.00183875359283451,0.8950143860858888,0.3707793977429499
REV6,augmented_signal_history,full,missing_plus_mar_signal,mve,False,1430339,0.0013034585788644915,-0.0016740778539968007,-11.009922541574678,3.4229788183309115e-28
REV6,augmented_signal_history,full,missing_plus_mar_signal,retvol,False,1430339,0.0013034585788644915,0.22975585900274959,5.891759088170779,3.821059727901462e-09
REV6,augmented_signal_history,full,missing_plus_mar_signal,std_dolvol,False,1430339,0.0013034585788644915,-0.001984115101611795,-2.7595553643466406,0.005788007879337228
REV6,augmented_signal_history,full,missing_plus_mar_signal,std_turn,False,1430339,0.0013034585788644915,3.613830992599354e-05,1.103266817030495,0.26991131238560206
REV6,augmented_signal_history,full,missing_plus_mar_signal,turn,False,1430339,0.0013034585788644915,-0.0009008364689131792,-4.4855795520670245,7.271600874500473e-06
REV6,augmented_signal_history,full,missing_plus_mar_signal,x_mar_filled,True,1430339,0.0013034585788644915,6.291047557574045e-06,0.01811503104103068,0.9855470868826038
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,REV6_phase2_ever_observed_before,False,1406443,0.0013114539538423564,-0.005987336660086308,-6.654099209812197,2.8504036244523125e-11
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,REV6_phase2_lag1_observed,False,1406443,0.0013114539538423564,0.0005797803376504575,0.5067702616039621,0.6123160246639714
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,REV6_phase2_lag1_value,False,1406443,0.0013114539538423564,-4.183334730303657e-06,-1.0973267019230906,0.27249860236816226
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,REV6_phase2_prev_observed_flag,False,1406443,0.0013114539538423564,0.000579779923112233,0.5067698981504077,0.6123162797120845
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,REV6_phase2_prior_missing_count,False,1406443,0.0013114539538423564,-4.121680793945666e-05,-9.843184489267898,7.335155136757262e-23
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,age,False,1406443,0.0013114539538423564,0.00018056242486633425,10.910515322984338,1.0267266749981614e-27
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,baspread,False,1406443,0.0013114539538423564,0.08696061393501489,4.0692671464357515,4.716124717874631e-05
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,beta,False,1406443,0.0013114539538423564,-0.0020124670266164326,-5.528499593191886,3.229811749361026e-08
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,bm,False,1406443,0.0013114539538423564,0.0030420859584106676,7.040443089160532,1.916294677143645e-12
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,const,False,1406443,0.0013114539538423564,0.034668963933216654,10.206052559586164,1.862901878850149e-24
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,idiovol,False,1406443,0.0013114539538423564,-0.0288939353401959,-3.032519588051282,0.0024252135683601526
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,ill,False,1406443,0.0013114539538423564,152.82125468493084,5.88303042880816,4.0282183131106595e-09
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,maxret,False,1406443,0.0013114539538423564,-0.07290098314143795,-6.585826712749824,4.523611806681082e-11
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,True,1406443,0.0013114539538423564,4.352536775742845e-05,0.019122502921329713,0.9847433799758369
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,mom1m,False,1406443,0.0013114539538423564,0.0014563136001906497,0.7030424188975948,0.4820293146257326
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,mve,False,1406443,0.0013114539538423564,-0.0015932574856408247,-10.461183752159895,1.3021851984478632e-25
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,retvol,False,1406443,0.0013114539538423564,0.21017562430408637,5.327965107450225,9.931919755198964e-08
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,std_dolvol,False,1406443,0.0013114539538423564,-0.00202054288238046,-2.7804419687164685,0.005428496107270933
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,std_turn,False,1406443,0.0013114539538423564,4.309605367110884e-05,1.2920407091990078,0.19634304699308724
REV6,augmented_signal_history,within_signal_coverage,baseline_missing_only,turn,False,1406443,0.0013114539538423564,-0.0009224593078360532,-4.53800081656287,5.679004059456085e-06
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,REV6_phase2_ever_observed_before,False,1406443,0.0013124149217085268,-0.0059869378644650745,-6.654563171777071,2.8414269403748406e-11
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,REV6_phase2_lag1_observed,False,1406443,0.0013124149217085268,0.0005583484624121526,1.7661651491659724,0.07736814605570501
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,REV6_phase2_lag1_value,False,1406443,0.0013124149217085268,-1.0248855949117253e-05,-0.029687341080657303,0.976316407827374
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,REV6_phase2_prev_observed_flag,False,1406443,0.0013124149217085268,0.0005583488207529688,1.7661662662959703,0.07736795869115819
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,REV6_phase2_prior_missing_count,False,1406443,0.0013124149217085268,-4.122607499155345e-05,-9.856496052266793,6.42525851621021e-23
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,age,False,1406443,0.0013124149217085268,0.00018055560993278036,10.904699181131416,1.0945469766459475e-27
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,baspread,False,1406443,0.0013124149217085268,0.08696218741271004,4.069251690979304,4.716437547937576e-05
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,beta,False,1406443,0.0013124149217085268,-0.0020115185163968596,-5.5270554259114775,3.256501049497662e-08
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,bm,False,1406443,0.0013124149217085268,0.003042576546543779,7.044163817868175,1.865785332279847e-12
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,const,False,1406443,0.0013124149217085268,0.034714430885776096,13.141867816613878,1.894908752504368e-39
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,idiovol,False,1406443,0.0013124149217085268,-0.028920156678879858,-3.0376818955324563,0.0023840547396294922
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,ill,False,1406443,0.0013124149217085268,152.82726713185525,5.884379841868532,3.995492842156478e-09
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,maxret,False,1406443,0.0013124149217085268,-0.07289521166063576,-6.584280246784077,4.570942383527779e-11
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,mom1m,False,1406443,0.0013124149217085268,0.0014581968985205094,0.7038993938392927,0.4814954289890778
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,mve,False,1406443,0.0013124149217085268,-0.001593466183948639,-10.436772129231379,1.6844104073154e-25
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,retvol,False,1406443,0.0013124149217085268,0.21016824154235764,5.326825211273385,9.99442549985663e-08
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,std_dolvol,False,1406443,0.0013124149217085268,-0.0020197654873530414,-2.7763546552587366,0.005497220755231206
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,std_turn,False,1406443,0.0013124149217085268,4.298459472870202e-05,1.278559454054748,0.20105223571566333
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,turn,False,1406443,0.0013124149217085268,-0.0009222997313169027,-4.528601089113364,5.937547339869011e-06
REV6,augmented_signal_history,within_signal_coverage,mar_signal_only,x_mar_filled,True,1406443,0.0013124149217085268,6.2740856925023405e-06,0.017974168888367406,0.9856594603230107
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,REV6_phase2_ever_observed_before,False,1406443,0.0013124154706098956,-0.0059872912558631,-6.653708946664714,2.8579758814512124e-11
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,REV6_phase2_lag1_observed,False,1406443,0.0013124154706098956,0.0005791293355100532,0.5061972492362785,0.6127181858789466
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,REV6_phase2_lag1_value,False,1406443,0.0013124154706098956,-1.024922277387897e-05,-0.029688601157006944,0.9763154028748772
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,REV6_phase2_prev_observed_flag,False,1406443,0.0013124154706098956,0.0005791293089694944,0.5061972259666958,0.6127182022127676
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,REV6_phase2_prior_missing_count,False,1406443,0.0013124154706098956,-4.122875040813067e-05,-9.842797193071787,7.363455270251512e-23
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,age,False,1406443,0.0013124154706098956,0.0001805471916276241,10.909468787201265,1.0386147248175884e-27
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,baspread,False,1406443,0.0013124154706098956,0.08696039235899573,4.069053988422326,4.720440932347993e-05
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,beta,False,1406443,0.0013124154706098956,-0.0020113788250324853,-5.525421579269986,3.28695372392731e-08
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,bm,False,1406443,0.0013124154706098956,0.0030424520284322108,7.040909811879848,1.909886032418566e-12
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,const,False,1406443,0.0013124154706098956,0.03467171128445984,10.206058014840062,1.8627971842252055e-24
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,idiovol,False,1406443,0.0013124154706098956,-0.02892278316930283,-3.035118491843896,0.0024044120290447175
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,ill,False,1406443,0.0013124154706098956,152.82522451017067,5.883068936864775,4.0272808239619e-09
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,maxret,False,1406443,0.0013124154706098956,-0.072895834453755,-6.585374727359689,4.537395292373071e-11
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,missing_indicator,True,1406443,0.0013124154706098956,4.358928780020589e-05,0.019150191832627436,0.9847212914657819
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,mom1m,False,1406443,0.0013124154706098956,0.0014582226392189594,0.7039406043182789,0.4814697634414554
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,mve,False,1406443,0.0013124154706098956,-0.0015933332183711295,-10.460082851240081,1.3174042155937926e-25
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,retvol,False,1406443,0.0013124154706098956,0.21016723730403136,5.326746299007276,9.998766685752189e-08
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,std_dolvol,False,1406443,0.0013124154706098956,-0.002020129931518774,-2.7787127206858866,0.005457476697585236
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,std_turn,False,1406443,0.0013124154706098956,4.298698299708203e-05,1.2785689435909233,0.2010488921587703
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,turn,False,1406443,0.0013124154706098956,-0.0009222902063254278,-4.5279023933651334,5.957208552390277e-06
REV6,augmented_signal_history,within_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,1406443,0.0013124154706098956,6.274090947428233e-06,0.017974297676523084,0.9856593575815275
REV6,augmented_signal_history,outside_signal_coverage,baseline_missing_only,REV6_phase2_ever_observed_before,False,23896,0.006864190274403548,0.005477481744376976,0.4478260884042978,0.6542787137939925
REV6,augmented_signal_history,outside_signal_coverage,baseline_missing_only,REV6_phase2_lag1_observed,False,23896,0.006864190274403548,-0.03147767891562735,-0.7053939101479022,0.4805651327775078
