signal,benchmark_type,sample_name,specification,coefficient,is_focus_regressor,month_count,mean_coefficient,t_stat,p_value,positive_month_share,coefficient_std,mean_cross_section_nobs,mean_cross_section_r2
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,idiovol,False,90,0.047987390950482434,0.2301591310447792,0.8179681180599421,0.5,2.109241256299512,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,ill,False,90,1793.0651336407082,2.602364568021065,0.009258337450249147,0.5777777777777777,9549.68829792191,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,maxret,False,90,-0.17920142832184652,-0.8053472748637935,0.42061930832922123,0.43333333333333335,2.015266988102766,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,mom1m,False,90,0.032825019041895095,0.5229045769546938,0.6010406593668403,0.5888888888888889,0.5989125388155614,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,mve,False,90,0.009499767325392278,1.356627235925982,0.174899683241022,0.5222222222222223,0.07644256327487682,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,retvol,False,90,0.509851586024715,0.45305757324043067,0.6505072848413862,0.6333333333333333,10.476917565193599,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,std_dolvol,False,90,0.01764198732925843,0.8476259582248907,0.39664631309691634,0.5333333333333333,0.2356382614948483,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,std_turn,False,90,0.003967673151502943,1.993354470151562,0.04622264573185423,0.5111111111111111,0.02830500970111024,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,baseline_missing_only,turn,False,90,-0.05024804170836601,-2.491087615889194,0.012735271043255836,0.4666666666666667,0.21619213167067333,32.36666666666667,0.5495450289379085
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,AnalystRevision_phase2_prior_missing_count,False,90,0.01765609665316749,2.6314404754353524,0.008502375975328972,0.5777777777777777,0.06189222981469302,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,age,False,90,-0.019910392475888074,-2.9737849660954323,0.0029415113284793275,0.3888888888888889,0.0851195692066716,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,baspread,False,90,-4.746876345786333,-2.771387520670886,0.005581795317084348,0.34444444444444444,20.09045395043629,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,beta,False,90,-0.28127630021815253,-2.4808274500398992,0.013107780797526081,0.45555555555555555,1.2987424868055342,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,bm,False,90,-0.1943493425491722,-2.734152585924637,0.006254105488059588,0.3888888888888889,0.9898419693634825,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,const,False,90,19.400578146250446,2.7922429247496097,0.005234404236903211,0.5777777777777777,87.82481454179074,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,idiovol,False,90,13.386092239072603,2.7805450436417667,0.00542677306285539,0.5111111111111111,52.73059224587143,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,ill,False,90,1.5968628767401265,1.7091667994108275,0.08742005685144942,0.5666666666666667,8.435390068078915,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,maxret,False,90,1.7582279215883836,2.255417759154724,0.024107119065395057,0.5555555555555556,10.07213525460119,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,mom1m,False,90,-0.29542286453691136,-1.183913668787252,0.23644723879504126,0.4888888888888889,2.093498741196464,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,mve,False,90,0.2130762870739395,2.944534047188556,0.0032344135748802348,0.5555555555555556,0.8946808617124218,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,retvol,False,90,-20.718927328603655,-2.6222936235372143,0.008734014717602252,0.45555555555555555,95.60463579855752,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,std_dolvol,False,90,0.5254655697689039,2.9113940869541226,0.0035981987261846267,0.6111111111111112,2.2480178642653668,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,std_turn,False,90,0.01459699204454334,1.9313998395488663,0.05343362499141428,0.5333333333333333,0.1166531809912817,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,turn,False,90,0.059755227018821765,1.2030402427234954,0.22896074801087274,0.5555555555555556,0.41920112400565834,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,mar_signal_only,x_mar_filled,True,90,-22.289590713599473,-2.818330568277672,0.00482740812915497,0.4222222222222222,99.62707166322726,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,AnalystRevision_phase2_prior_missing_count,False,90,0.01765609665316749,2.6314404754353524,0.008502375975328972,0.5777777777777777,0.06189222981469302,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,age,False,90,-0.019910392475888074,-2.9737849660954323,0.0029415113284793275,0.3888888888888889,0.0851195692066716,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,baspread,False,90,-4.746876345786333,-2.771387520670886,0.005581795317084348,0.34444444444444444,20.09045395043629,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,beta,False,90,-0.28127630021815253,-2.4808274500398992,0.013107780797526081,0.45555555555555555,1.2987424868055342,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,bm,False,90,-0.1943493425491722,-2.734152585924637,0.006254105488059588,0.3888888888888889,0.9898419693634825,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,const,False,90,19.400578146250446,2.7922429247496097,0.005234404236903211,0.5777777777777777,87.82481454179074,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,idiovol,False,90,13.386092239072603,2.7805450436417667,0.00542677306285539,0.5111111111111111,52.73059224587143,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,ill,False,90,1.5968628767401265,1.7091667994108275,0.08742005685144942,0.5666666666666667,8.435390068078915,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,maxret,False,90,1.7582279215883836,2.255417759154724,0.024107119065395057,0.5555555555555556,10.07213525460119,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,mom1m,False,90,-0.29542286453691136,-1.183913668787252,0.23644723879504126,0.4888888888888889,2.093498741196464,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,mve,False,90,0.2130762870739395,2.944534047188556,0.0032344135748802348,0.5555555555555556,0.8946808617124218,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,retvol,False,90,-20.718927328603655,-2.6222936235372143,0.008734014717602252,0.45555555555555555,95.60463579855752,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,std_dolvol,False,90,0.5254655697689039,2.9113940869541226,0.0035981987261846267,0.6111111111111112,2.2480178642653668,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,std_turn,False,90,0.01459699204454334,1.9313998395488663,0.05343362499141428,0.5333333333333333,0.1166531809912817,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,turn,False,90,0.059755227018821765,1.2030402427234954,0.22896074801087274,0.5555555555555556,0.41920112400565834,32.36666666666667,0.549545028937909
AnalystRevision,augmented_signal_history,outside_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,90,-22.289590713599473,-2.818330568277672,0.00482740812915497,0.4222222222222222,99.62707166322726,32.36666666666667,0.549545028937909
REV6,fixed_x_obs,full,baseline_missing_only,age,False,356,2.004824751073126e-05,0.6172633182700699,0.537061057560948,0.5168539325842697,0.0005753305733268728,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,baspread,False,356,-0.05307569673356402,-1.063651977919324,0.28748638648898117,0.40730337078651685,0.7617781877952303,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,beta,False,356,0.000418044735362835,0.2751393533044005,0.7832091783045618,0.5056179775280899,0.02649257345863439,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,bm,False,356,0.001089219879100095,0.9386758698843859,0.34789718607930553,0.5308988764044944,0.01642753445802607,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,const,False,356,0.027365104701684437,4.3366603602544425,1.4466389570484462e-05,0.5730337078651685,0.10989492928585456,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,idiovol,False,356,0.030453559049977014,1.2785543025579822,0.20105405081846928,0.5337078651685393,0.4223111582994821,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,ill,False,356,867.2254222183826,1.7864566579439225,0.07402534892447467,0.6179775280898876,10754.195768136631,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,maxret,False,356,-0.034377066473220586,-2.910987389271341,0.0036028855871626767,0.43258426966292135,0.22731361514679835,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,missing_indicator,True,356,0.0002595890255519979,0.3058987270527913,0.7596817551980227,0.5365168539325843,0.015370906167265047,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,mom1m,False,356,0.011459081236449899,2.7474041081186287,0.00600690714419011,0.5870786516853933,0.07505966252646024,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,mve,False,356,-0.001095827795814647,-2.668403229915816,0.00762127295621065,0.4747191011235955,0.0073121365950626575,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,retvol,False,356,-0.010836499986735262,-0.22464863743477786,0.8222526246096076,0.49719101123595505,0.8576171446682093,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,std_dolvol,False,356,-0.0033345575059516887,-2.2408350646652346,0.025036760708634833,0.47191011235955055,0.033506338209028264,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,std_turn,False,356,0.0001400390535252519,2.704123950164406,0.006848473761768786,0.5730337078651685,0.0009440182671162866,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,baseline_missing_only,turn,False,356,-0.0012463536765357818,-3.713059713489624,0.0002047685487023589,0.398876404494382,0.007388780079228208,4004.705056179775,0.057383885606167535
REV6,fixed_x_obs,full,mar_signal_only,age,False,356,2.530456366428649e-05,0.791888782764236,0.4284255281231273,0.5224719101123596,0.0005673895284573774,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,baspread,False,356,-0.04834522469055977,-0.9625672572688857,0.33576473571382615,0.4157303370786517,0.7642251903323724,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,beta,False,356,0.0003619080260093682,0.23734095006441452,0.8123922959436842,0.49157303370786515,0.02674476496520541,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,bm,False,356,0.0012210438937859747,1.0438335684935598,0.29656239779060733,0.5365168539325843,0.016440030383314794,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,const,False,356,0.028381240102176908,4.74883439885183,2.045923799189926e-06,0.5870786516853933,0.10601145905852476,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,idiovol,False,356,0.02747955620386545,1.1317058869888326,0.2577581057096312,0.5224719101123596,0.4269238079467402,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,ill,False,356,871.2797919507711,1.7466439350018514,0.08069912112308782,0.6095505617977528,10893.185549309224,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,maxret,False,356,-0.03352442254665007,-2.8501291911165123,0.004370147435906923,0.4438202247191011,0.22714570381045826,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,mom1m,False,356,0.010742190205557885,2.5671383927378426,0.010254167816643902,0.5955056179775281,0.07487984587333837,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,mve,False,356,-0.0011802826776989577,-3.056693470201128,0.002237930049719916,0.47752808988764045,0.00708465279860986,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,retvol,False,356,-0.004601907453474375,-0.09561309905890722,0.9238278613224468,0.4887640449438202,0.8609813752292764,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,std_dolvol,False,356,-0.0034333388127073955,-2.3426597158523528,0.019146837007855362,0.46348314606741575,0.03381821784531255,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,std_turn,False,356,0.00011889635181608026,2.3404376311033106,0.01926115518460752,0.5561797752808989,0.0009297039757818479,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,turn,False,356,-0.0011789147651321047,-3.4722525201853935,0.0005161106204753562,0.4044943820224719,0.0074435594181007795,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,mar_signal_only,x_mar_filled,True,356,0.012596545056723769,3.9679483978266696,7.249402542751301e-05,0.6292134831460674,0.04941542838506876,4004.705056179775,0.05789950493455182
REV6,fixed_x_obs,full,missing_plus_mar_signal,age,False,356,2.0968470257037554e-05,0.6469539289571177,0.5176617612201602,0.5168539325842697,0.0005758492775878849,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,baspread,False,356,-0.04874028406378356,-0.9763606599700774,0.3288857693711923,0.41853932584269665,0.761345975709021,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,beta,False,356,0.00041103871300389845,0.2702380144306898,0.7869771489605485,0.5028089887640449,0.02644051695262981,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,bm,False,356,0.0011902614849290363,1.01787951882808,0.308735216028837,0.5449438202247191,0.016427895059145197,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,const,False,356,0.027806547856289873,4.418362258857628,9.945162923530948e-06,0.5786516853932584,0.10992018742384081,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,idiovol,False,356,0.02541957518781498,1.0645472922349222,0.2870808424457342,0.5252808988764045,0.42277044681630727,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,ill,False,356,873.488052487257,1.7889410719592098,0.07362430630758242,0.6095505617977528,10767.831151068132,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,maxret,False,356,-0.03372715845987788,-2.865224243477436,0.004167140349957891,0.4438202247191011,0.22708611962324304,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,missing_indicator,True,356,0.0003337666332557095,0.3956543749872267,0.6923600180037118,0.5393258426966292,0.015326386817828379,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,mom1m,False,356,0.010770828280305034,2.593212397975759,0.009508402854929984,0.5955056179775281,0.07450495474326709,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,mve,False,356,-0.0011360662584206053,-2.7849085085817094,0.005354282848838574,0.48314606741573035,0.007303018206107253,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,retvol,False,356,-0.00458322126482889,-0.09569631168899077,0.9237617703029046,0.4887640449438202,0.8589063171559439,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,std_dolvol,False,356,-0.0033563042933782653,-2.2687150569467613,0.02328565936433709,0.47191011235955055,0.03338216168497562,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,std_turn,False,356,0.00011648833367905966,2.278003173873578,0.022726388499433314,0.5561797752808989,0.0009319061362342895,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,turn,False,356,-0.0011501175769192717,-3.3847357290317945,0.0007124681310134149,0.4044943820224719,0.007430804013809093,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,full,missing_plus_mar_signal,x_mar_filled,True,356,0.012661659049986075,3.967511951958872,7.262687095773662e-05,0.6320224719101124,0.0499054878708463,4004.705056179775,0.058664001522289004
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,age,False,356,1.5984078989221286e-05,0.5028222402815292,0.6150892556413482,0.5140449438202247,0.0005759693070654919,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,baspread,False,356,-0.05235381636310071,-1.0419976325599134,0.2974127765595932,0.41853932584269665,0.7711492708069245,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,beta,False,356,0.0003987012848062289,0.2605969098818973,0.7944033729223389,0.49719101123595505,0.026545715473558707,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,bm,False,356,0.0009746358443250758,0.8356489667748869,0.4033524128633763,0.5168539325842697,0.01652733752516871,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,const,False,356,0.026290593755329144,4.106556738241192,4.0160084828570656e-05,0.5674157303370787,0.11009730683628043,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,idiovol,False,356,0.034624840294459114,1.4349369855989615,0.1513050550401716,0.5393258426966292,0.427763395506522,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,ill,False,356,1053.465031909102,1.8591688032885836,0.06300321526468318,0.6095505617977528,11160.873353107776,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,maxret,False,356,-0.03632234528867889,-3.083752411537159,0.002044076298400993,0.41853932584269665,0.225839512378326,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,True,356,0.0008663919946657238,1.0406527372257668,0.29803674578812067,0.5674157303370787,0.015133209277560924,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,mom1m,False,356,0.011925460167329843,2.8388226324295394,0.004528031826911046,0.601123595505618,0.07505464106367295,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,mve,False,356,-0.0010271288967127503,-2.491011617883755,0.012737995452592495,0.4803370786516854,0.007310218182437405,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,retvol,False,356,-0.0067925738772177235,-0.13923554436130758,0.8892640217133535,0.5028089887640449,0.8690621946348658,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_dolvol,False,356,-0.003268440366079106,-2.160742860361417,0.03071520810788081,0.47191011235955055,0.033588683872711904,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_turn,False,356,0.00014147431540335583,2.6655824924833054,0.007685507353060641,0.5617977528089888,0.000952290069242631,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,baseline_missing_only,turn,False,356,-0.0012613390861809732,-3.7645526117590973,0.0001668475376192304,0.4044943820224719,0.007392867159699287,3937.7359550561796,0.0577378587081523
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,age,False,356,2.512810513876516e-05,0.8011702644931682,0.4230330831365523,0.5280898876404494,0.0005688811062119053,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,baspread,False,356,-0.04761599475766127,-0.9410770342712592,0.34666538359922283,0.41292134831460675,0.773281526741565,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,beta,False,356,0.0002917857885183376,0.19025902085465968,0.8491061636920881,0.4943820224719101,0.026765704559056223,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,bm,False,356,0.0011212043877990472,0.9551108953416007,0.33952161971753614,0.5196629213483146,0.01652696052017267,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,const,False,356,0.027760977122520136,4.54775340407849,5.422161459655691e-06,0.5814606741573034,0.10679180238413213,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,idiovol,False,356,0.032965689814216305,1.3423663377352837,0.17947724375056218,0.5337078651685393,0.4324404756273258,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,ill,False,356,1060.7459917830133,1.8258127135719187,0.06787847760490369,0.6039325842696629,11259.37117246905,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,maxret,False,356,-0.035488460883597917,-3.0254823629928884,0.0024823688192038965,0.4241573033707865,0.22571602496402463,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,mom1m,False,356,0.011255193300226925,2.6707795799437632,0.007567532185632787,0.6039325842696629,0.07484853227766089,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,mve,False,356,-0.0011497411472477168,-2.9463347415253858,0.0032156419688462536,0.4747191011235955,0.007118556324245613,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,retvol,False,356,-0.0004668153808551727,-0.009576402142792938,0.9923592533680051,0.49719101123595505,0.873255589513097,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,std_dolvol,False,356,-0.0032294775773450695,-2.1670442947778077,0.030231476799778216,0.4691011235955056,0.03380126708738305,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,std_turn,False,356,0.00011769702802811056,2.2657899089087365,0.02346424952626022,0.5393258426966292,0.0009387006362226947,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,turn,False,356,-0.0011945747142049377,-3.5262567134559695,0.0004214782066236636,0.4044943820224719,0.007449985119838472,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,mar_signal_only,x_mar_filled,True,356,0.012657005837035367,3.936326329559283,8.273844682592822e-05,0.6320224719101124,0.04950769691705424,3937.7359550561796,0.05828895493964602
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,age,False,356,1.676201346378106e-05,0.5284715965870905,0.5971720559552057,0.5196629213483146,0.000576455913652764,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,baspread,False,356,-0.04804093891521273,-0.9554620853623329,0.3393440701268279,0.4157303370786517,0.7706164143255833,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,beta,False,356,0.00039169265947817396,0.2557655730801656,0.7981318585855266,0.49157303370786515,0.02649194369339753,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,bm,False,356,0.00107421306271718,0.9150796860366989,0.36014979844213757,0.5168539325842697,0.01652131970366518,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,const,False,356,0.02674444445949766,4.189106176272032,2.8005535157459793e-05,0.5674157303370787,0.11013305474329659,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,idiovol,False,356,0.029561045574263693,1.2225634901595006,0.2214946099403342,0.5252808988764045,0.4281024894798618,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,ill,False,356,1054.7399534042563,1.8534229203799124,0.06382176463254102,0.6067415730337079,11167.450679659527,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,maxret,False,356,-0.03561050152933484,-3.035839036251826,0.002398673802432759,0.41853932584269665,0.22560896311105202,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,missing_indicator,True,356,0.0009426740122401145,1.1377924513463218,0.25520715777150327,0.5646067415730337,0.015122596225322532,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mom1m,False,356,0.011237432580039798,2.6865203132698494,0.007220055788994272,0.601123595505618,0.07449181536958469,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mve,False,356,-0.0010677915617545873,-2.607107939026635,0.009131057124967232,0.47752808988764045,0.007302486962969154,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,retvol,False,356,-0.0007606193013143248,-0.015691895730410015,0.9874801924727882,0.5028089887640449,0.8708594946001051,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_dolvol,False,356,-0.003286248844497885,-2.188986586214593,0.028597814983024723,0.46629213483146065,0.033455804414839516,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_turn,False,356,0.00011826634024474718,2.259459648696255,0.02385480761101613,0.550561797752809,0.000941050116950488,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,turn,False,356,-0.001166065234287789,-3.4376485908909706,0.0005867886709736583,0.40730337078651685,0.007436653747338551,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,356,0.01279552808617285,3.951115406529763,7.778779985943581e-05,0.6376404494382022,0.0499983596909621,3937.7359550561796,0.05905313752361903
REV6,fixed_x_obs,outside_signal_coverage,baseline_missing_only,age,False,316,0.00014647374606364895,0.7087371521066305,0.4784876051120691,0.5284810126582279,0.003719861366171571,72.75632911392405,0.35205890929299144
REV6,fixed_x_obs,outside_signal_coverage,baseline_missing_only,baspread,False,316,-0.2494757854109872,-1.4067772050925318,0.15949346391204278,0.4525316455696203,2.863394875181848,72.75632911392405,0.35205890929299144
REV6,fixed_x_obs,outside_signal_coverage,baseline_missing_only,beta,False,316,-0.00522961633517391,-1.2718439393594017,0.20342857364114553,0.4651898734177215,0.08981903128503084,72.75632911392405,0.35205890929299144
